1_0_C_3F60_3006_233A_EEEE0000_0_0_0     |  Outdoor Channel                   |  3F60_3006_233A_EEEE0000=--------                  |  outdoor channel=outdoorchannel
1_0_C_8500_800A_233A_EEEE0000_0_0_0     |  OUTflix Proud                     |  8500_800A_233A_EEEE0000=--------                  |  outflix proud=--------
1_0_19_4B4B_812_600_FFFF0000_0_0_0      |  OUTtv                             |  4B4B_812_600_FFFF0000=--------                    |  outtv=outtv
1_0_19_531B_812_600_FFFF0000_0_0_0      |  OUTtv                             |  531B_812_600_FFFF0000=--------                    |  outtv=outtv
1_0_2_D792_82F_2_11A0000_0_0_0          |  Panjab Radio                      |  D792_82F_2_11A0000=--------                       |  panjab radio=panjabradio
1_0_1_1DBF_82D_2_11A0000_0_0_0          |  Panjab TV                         |  1DBF_82D_2_11A0000=--------                       |  panjab tv=panjabtv
1_0_19_4BF3_834_600_FFFF0000_0_0_0      |  Paramount Network                 |  4BF3_834_600_FFFF0000=--------                    |  paramount network=paramountnetwork
1_0_1_1FE_384_13E_820000_0_0_0          |  Parole di Vita                    |  1FE_384_13E_820000=--------                       |  parole di vita=paroledivita
1_0_16_4B69_814_600_FFFF0000_0_0_0      |  PassieXXX                         |  4B69_814_600_FFFF0000=--------                    |  passiexxx=passiexxx
1_0_1_D327_836_2_11A0000_0_0_0          |  PBC                               |  D327_836_2_11A0000=--------                       |  pbc=panjabbroadcastingchannel
1_0_1_6D40_6040_233A_EEEE0000_0_0_0     |  PBS America                       |  6D40_6040_233A_EEEE0000=--------                  |  pbs america=pbsamerica
1_0_1_D7AD_840_2_11A0000_0_0_0          |  PBS America                       |  D7AD_840_2_11A0000=--------                       |  pbs america=pbsamerica
1_0_19_1BBC_835_2_11A0000_0_0_0         |  PCNE Chinese HD                   |  1BBC_835_2_11A0000=--------                       |  pcne chinese hd=pcne
1_0_19_4B71_814_600_FFFF0000_0_0_0      |  Penthouse Gold                    |  4B71_814_600_FFFF0000=--------                    |  penthouse gold=penthousegold
1_0_1_206_384_13E_820000_0_0_0          |  People TV-Rete7                   |  206_384_13E_820000=--------                       |  people tv-rete7=peopletv
1_0_1_1DBE_82D_2_11A0000_0_0_0          |  Pitaara                           |  1DBE_82D_2_11A0000=--------                       |  pitaara =--------
1_0_19_4AB3_80B_600_FFFF0000_0_0_0      |  Playboy TV Europe                 |  4AB3_80B_600_FFFF0000=--------                    |  playboy tv europe=playboytv
1_0_1_1DB5_82D_2_11A0000_0_0_0          |  PoliticsPunjab                    |  1DB5_82D_2_11A0000=--------                       |  politicspunjab=politicspunjab
1_0_C_3F90_3006_233A_EEEE0000_0_0_0     |  POP                               |  3F90_3006_233A_EEEE0000=--------                  |  pop=--------
1_0_2_4655_805_600_FFFF0000_0_0_0       |  POP NL                            |  4655_805_600_FFFF0000=--------                    |  pop nl=xitemusic
1_0_1_6B20_6040_233A_EEEE0000_0_0_0     |  POP UP                            |  6B20_6040_233A_EEEE0000=--------                  |  pop up=--------
1_0_19_1524_7E9_2_11A0000_0_0_0         |  Premier 1 HD                      |  1524_7E9_2_11A0000=--------                       |  premier 1 hd=premiersports1hd
1_0_19_180A_7E9_2_11A0000_0_0_0         |  Premier 1 HD                      |  180A_7E9_2_11A0000=--------                       |  premier 1 hd=premiersports1hd
1_0_19_C44B_837_2_11A0000_0_0_0         |  Premier 1 HD                      |  C44B_837_2_11A0000=--------                       |  premier 1 hd=premiersports1hd
1_0_19_1526_7E9_2_11A0000_0_0_0         |  Premier 2 HD                      |  1526_7E9_2_11A0000=--------                       |  premier 2 hd=premiersports2hd
1_0_19_1603_7E9_2_11A0000_0_0_0         |  Premier 2 HD                      |  1603_7E9_2_11A0000=--------                       |  premier 2 hd=premiersports2hd
1_0_19_C5AD_7E9_2_11A0000_0_0_0         |  Premier 2 HD                      |  C5AD_7E9_2_11A0000=--------                       |  premier 2 hd=premiersports2hd
1_0_2_6E00_6040_233A_EEEE0000_0_0_0     |  Premier Radio                     |  6E00_6040_233A_EEEE0000=--------                  |  premier radio=premierchristianradio
1_0_1_657_2454_13E_820000_0_0_0         |  PRIMASET                          |  657_2454_13E_820000=--------                      |  primaset=primaset
1_0_19_155_4_85_C00000_0_0_0            |  Prime Sportsbar                   |  155_4_85_C00000=--------                          |  prime sportsbar=prime-spucosevep
1_0_1_D3C3_839_2_11A0000_0_0_0          |  PTC PUNJABI                       |  D3C3_839_2_11A0000=--------                       |  ptc punjabi=ptcpunjabi
1_0_C_4010_3006_233A_EEEE0000_0_0_0     |  Purpose Media                     |  4010_3006_233A_EEEE0000=--------                  |  purpose media=--------
1_0_2_467A_807_600_FFFF0000_0_0_0       |  QMusic                            |  467A_807_600_FFFF0000=--------                    |  qmusic=qmusic
1_0_2_468A_807_600_FFFF0000_0_0_0       |  Qmusic 90s 00s                    |  468A_807_600_FFFF0000=--------                    |  qmusic 90s 00s=q90sand00s
1_0_2_4686_807_600_FFFF0000_0_0_0       |  Qmusic Het Foute Uur              |  4686_807_600_FFFF0000=--------                    |  qmusic het foute uur=qmusichetfouteuur
1_0_2_4688_807_600_FFFF0000_0_0_0       |  Qmusic Nederlandstalig            |  4688_807_600_FFFF0000=--------                    |  qmusic nederlandstalig=qnederlandstalig
1_0_2_2789_805_600_FFFF0000_0_0_0       |  Qmusic Nonstop                    |  2789_805_600_FFFF0000=--------                    |  qmusic nonstop=qmusicnonstop
1_0_2_4689_807_600_FFFF0000_0_0_0       |  Qmusic Thema                      |  4689_807_600_FFFF0000=--------                    |  qmusic thema=qmusicthema
1_0_2_4687_807_600_FFFF0000_0_0_0       |  Qmusic TOP 40                     |  4687_807_600_FFFF0000=--------                    |  qmusic top 40=qmusictop40
1_0_1_C4BD_811_2_11A0000_0_0_0          |  QTV Religious                     |  C4BD_811_2_11A0000=--------                       |  qtv religious=qtvreligious
1_0_1_6AC0_6040_233A_EEEE0000_0_0_0     |  QUEST                             |  6AC0_6040_233A_EEEE0000=--------                  |  quest=quest
1_0_1_1847_7F3_2_11A0000_0_0_0          |  QUEST+1                           |  1847_7F3_2_11A0000=--------                       |  quest+1=questplus1
1_0_1_87C0_800A_233A_EEEE0000_0_0_0     |  QUEST+1                           |  87C0_800A_233A_EEEE0000=--------                  |  quest+1=questplus1
1_0_19_B68_7F3_2_11A0000_0_0_0          |  QUEST HD                          |  B68_7F3_2_11A0000=--------                        |  quest hd=quest
1_0_19_B6D_7F3_2_11A0000_0_0_0          |  QUEST HD                          |  B6D_7F3_2_11A0000=--------                        |  quest hd=quest
1_0_1_5CC0_5040_233A_EEEE0000_0_0_0     |  Quest Red                         |  5CC0_5040_233A_EEEE0000=--------                  |  quest red=questred
1_0_1_CCE2_7E1_2_11A0000_0_0_0          |  Quest Red                         |  CCE2_7E1_2_11A0000=--------                       |  quest red=questred
1_0_1_CCFE_7E1_2_11A0000_0_0_0          |  Quest Red                         |  CCFE_7E1_2_11A0000=--------                       |  quest red=questred
1_0_1_CD00_7E1_2_11A0000_0_0_0          |  Quest Red+1                       |  CD00_7E1_2_11A0000=--------                       |  quest red+1=questredplus1
1_0_1_3340_3006_233A_EEEE0000_0_0_0     |  QVC                               |  3340_3006_233A_EEEE0000=--------                  |  qvc=qvc
1_0_1_3850_3006_233A_EEEE0000_0_0_0     |  QVC2                              |  3850_3006_233A_EEEE0000=--------                  |  qvc2=qvc2
1_0_1_571F_82B_2_11A0000_0_0_0          |  QVC Beauty                        |  571F_82B_2_11A0000=--------                       |  qvc beauty=qvcbeauty
1_0_1_571D_82B_2_11A0000_0_0_0          |  QVC Extra                         |  571D_82B_2_11A0000=--------                       |  qvc extra=qvcextra
1_0_19_5721_82B_2_11A0000_0_0_0         |  QVC HD                            |  5721_82B_2_11A0000=--------                       |  qvc hd=qvc
1_0_19_5722_82B_2_11A0000_0_0_0         |  QVC Style HD                      |  5722_82B_2_11A0000=--------                       |  qvc style hd=qvcstyle
1_0_2_65_1770_BE_820000_0_0_0           |  R 101                             |  65_1770_BE_820000=--------                        |  r 101=--------
1_0_19_1A2C_834_2_11A0000_0_0_0         |  Racing TV HD                      |  1A2C_834_2_11A0000=--------                       |  racing tv hd=racingtv
1_0_2_2786_805_600_FFFF0000_0_0_0       |  Radio 10                          |  2786_805_600_FFFF0000=--------                    |  radio 10=radio10
1_0_2_69_1770_BE_820000_0_0_0           |  Radio 105                         |  69_1770_BE_820000=--------                        |  radio 105=radio105
1_0_2_470A_840_600_FFFF0000_0_0_0       |  Radio 1 (VRT)                     |  470A_840_600_FFFF0000=--------                    |  radio 1 (vrt)=vrtradio1
1_0_2_E3C_1C20_13E_820000_0_0_0         |  Radio 24                          |  E3C_1C20_13E_820000=--------                      |  radio 24=radio24
1_0_2_470B_840_600_FFFF0000_0_0_0       |  Radio 2 (VRT)                     |  470B_840_600_FFFF0000=--------                    |  radio 2 (vrt)=vrtradio2
1_0_2_2784_805_600_FFFF0000_0_0_0       |  Radio 538                         |  2784_805_600_FFFF0000=--------                    |  radio 538=radio538
1_0_2_100D_C86_600_FFFF0000_0_0_0       |  Radio AA en Hunze                 |  100D_C86_600_FFFF0000=--------                    |  radio aa en hunze=--------
1_0_1_455B_12_600_FFFF0000_0_0_0        |  Radio Actual                      |  455B_12_600_FFFF0000=--------                     |  radio actual=--------
1_0_2_E44_1C20_13E_820000_0_0_0         |  Radio Capital                     |  E44_1C20_13E_820000=radiocapital                  |  radio capital=radiocapital
1_0_2_2B28_803_600_FFFF0000_0_0_0       |  Radio Continu                     |  2B28_803_600_FFFF0000=--------                    |  radio continu=radiocontinu
1_0_2_467F_807_600_FFFF0000_0_0_0       |  Radio Decibel                     |  467F_807_600_FFFF0000=--------                    |  radio decibel=radiodecibel
1_0_2_E43_1C20_13E_820000_0_0_0         |  Radio DeeJay                      |  E43_1C20_13E_820000=--------                      |  radio deejay=radiodeejay
1_0_2_2851_808_600_FFFF0000_0_0_0       |  Radio Drenthe                     |  2851_808_600_FFFF0000=--------                    |  radio drenthe=rtvdrenthe
1_0_2_470F_840_600_FFFF0000_0_0_0       |  Radio Exterior de España          |  470F_840_600_FFFF0000=--------                    |  radio exterior de españa=rneradioexterior
1_0_2_46F9_80D_600_FFFF0000_0_0_0       |  Radio Flevoland                   |  46F9_80D_600_FFFF0000=--------                    |  radio flevoland=omroepflevoland
1_0_2_46FF_80D_600_FFFF0000_0_0_0       |  Radio France International        |  46FF_80D_600_FFFF0000=--------                    |  radio france international=radiofranceinternational
1_0_2_E2E_1C20_13E_820000_0_0_0         |  RADIOFRECCIA                      |  E2E_1C20_13E_820000=--------                      |  radiofreccia=radiofreccia
1_0_19_203_384_13E_820000_0_0_0         |  RADIOFRECCIA HD                   |  203_384_13E_820000=--------                       |  radiofreccia hd=radiofreccia
1_0_2_46F4_80D_600_FFFF0000_0_0_0       |  Radio Gelderland                  |  46F4_80D_600_FFFF0000=--------                    |  radio gelderland=omroepgelderland
1_0_19_4C6F_83A_600_FFFF0000_0_0_0      |  Radio Info                        |  4C6F_83A_600_FFFF0000=--------                    |  radio info=ziggo
1_0_2_E30_1C20_13E_820000_0_0_0         |  Radio Italia                      |  E30_1C20_13E_820000=--------                      |  radio italia=--------
1_0_1_4246_3DB8_13E_820000_0_0_0        |  Radio Italia Live                 |  4246_3DB8_13E_820000=--------                     |  radio italia live=radioitalialive
1_0_19_4242_3DB8_13E_820000_0_0_0       |  Radio Italia TV HD                |  4242_3DB8_13E_820000=--------                     |  radio italia tv hd=radioitalia
1_0_2_2B2E_803_600_FFFF0000_0_0_0       |  Radio JND                         |  2B2E_803_600_FFFF0000=--------                    |  radio jnd=radiojnd
1_0_2_2E6_1B58_13E_820000_0_0_0         |  Radio KissKiss                    |  2E6_1B58_13E_820000=--------                      |  radio kisskiss=--------
1_0_2_66_1770_BE_820000_0_0_0           |  Radio Montecarlo                  |  66_1770_BE_820000=--------                        |  radio montecarlo=--------
1_0_1_77_4B0_110_820000_0_0_0           |  Radio Monte Carlo                 |  77_4B0_110_820000=--------                        |  radio monte carlo=radiomontecarlo
1_0_2_46FA_80D_600_FFFF0000_0_0_0       |  Radio M Utrecht                   |  46FA_80D_600_FFFF0000=--------                    |  radio m utrecht=radiomutrecht
1_0_2_46FD_80D_600_FFFF0000_0_0_0       |  RADIONL                           |  46FD_80D_600_FFFF0000=--------                    |  radionl=radionl
1_0_2_2850_808_600_FFFF0000_0_0_0       |  Radio Noord                       |  2850_808_600_FFFF0000=--------                    |  radio noord=rtvnoord
1_0_2_2B2B_803_600_FFFF0000_0_0_0       |  Radio Noordzee                    |  2B2B_803_600_FFFF0000=--------                    |  radio noordzee=radionoordzee
1_0_19_51_1770_BE_820000_0_0_0          |  RADIONORBA TV                     |  51_1770_BE_820000=--------                        |  radionorba tv=radionorbatv
1_0_2_2852_808_600_FFFF0000_0_0_0       |  Radio Oost                        |  2852_808_600_FFFF0000=--------                    |  radio oost=oost
1_0_2_46F5_80D_600_FFFF0000_0_0_0       |  Radio Rijnmond                    |  46F5_80D_600_FFFF0000=--------                    |  radio rijnmond=rtvrijnmond
1_0_2_7DE_22C4_13E_820000_0_0_0         |  Radio Vaticana Europa             |  7DE_22C4_13E_820000=--------                      |  radio vaticana europa=radiovaticana
1_0_2_284D_808_600_FFFF0000_0_0_0       |  Radio Veronica                    |  284D_808_600_FFFF0000=--------                    |  radio veronica=veronicaradio
1_0_2_2853_808_600_FFFF0000_0_0_0       |  Radio West                        |  2853_808_600_FFFF0000=--------                    |  radio west=omroepwest
1_0_2_1016_C86_600_FFFF0000_0_0_0       |  Radio Westerwolde                 |  1016_C86_600_FFFF0000=--------                    |  radio westerwolde=rtvwesterwolde
1_0_2_2557_82F_2_11A0000_0_0_0          |  Radio X                           |  2557_82F_2_11A0000=--------                       |  radio x=radiox-clivebesle
1_0_2_E3B_1C20_13E_820000_0_0_0         |  RADIO ZETA                        |  E3B_1C20_13E_820000=--------                      |  radio zeta=zeta
1_0_19_204_384_13E_820000_0_0_0         |  RADIO ZETA HD                     |  204_384_13E_820000=--------                       |  radio zeta hd=zeta
1_0_19_D49_1450_13E_820000_0_0_0        |  Rai 1 HD                          |  D49_1450_13E_820000=--------                      |  rai 1 hd=rai1hd
1_0_19_D4A_1450_13E_820000_0_0_0        |  Rai 2 HD                          |  D4A_1450_13E_820000=--------                      |  rai 2 hd=rai2hd
1_0_19_D4B_1450_13E_820000_0_0_0        |  Rai 3 HD                          |  D4B_1450_13E_820000=--------                      |  rai 3 hd=rai3hd
1_0_19_4530_30D4_13E_820000_0_0_0       |  RAI Gulp                          |  4530_30D4_13E_820000=--------                     |  rai gulp =--------
1_0_19_452F_30D4_13E_820000_0_0_0       |  Rai News 24                       |  452F_30D4_13E_820000=--------                     |  rai news 24=rainews24
1_0_19_2149_3070_13E_820000_0_0_0       |  Rai Scuola                        |  2149_3070_13E_820000=--------                     |  rai scuola =--------
1_0_19_4532_30D4_13E_820000_0_0_0       |  RAI Sport                         |  4532_30D4_13E_820000=--------                     |  rai sport =--------
1_0_19_2146_3070_13E_820000_0_0_0       |  Rai Storia                        |  2146_3070_13E_820000=--------                     |  rai storia =--------
1_0_2_4693_808_600_FFFF0000_0_0_0       |  R&B Classic Jams                  |  4693_808_600_FFFF0000=--------                    |  r&b classic jams=xitemusic
1_0_2_2E0_1B58_13E_820000_0_0_0         |  RDS                               |  2E0_1B58_13E_820000=--------                      |  rds=rds
1_0_1_4251_3DB8_13E_820000_0_0_0        |  RDS Social TV                     |  4251_3DB8_13E_820000=--------                     |  rds social tv=rdssocialtv
1_0_1_5CA0_5040_233A_EEEE0000_0_0_0     |  Really                            |  5CA0_5040_233A_EEEE0000=--------                  |  really=really
1_0_1_B58_7F3_2_11A0000_0_0_0           |  Really                            |  B58_7F3_2_11A0000=--------                        |  really=really
1_0_1_B90_7F3_2_11A0000_0_0_0           |  Really                            |  B90_7F3_2_11A0000=--------                        |  really=really
1_0_1_B95_7F3_2_11A0000_0_0_0           |  Really +1                         |  B95_7F3_2_11A0000=--------                        |  really +1=reallyplus1
1_0_19_3B61_12C_13E_820000_0_0_0        |  Real Time HD                      |  3B61_12C_13E_820000=--------                      |  real time hd=realtime
1_0_2_4670_806_600_FFFF0000_0_0_0       |  Reggae Feels                      |  4670_806_600_FFFF0000=--------                    |  reggae feels=xitemusic
1_0_2_101A_C86_600_FFFF0000_0_0_0       |  Regio FM                          |  101A_C86_600_FFFF0000=--------                    |  regio fm=regiofm
1_0_19_1BCD_C86_600_FFFF0000_0_0_0      |  Regionieuws TV                    |  1BCD_C86_600_FFFF0000=--------                    |  regionieuws tv=regiotvmiddengroningen
1_0_19_7B_4B0_110_820000_0_0_0          |  Rete 4 HD                         |  7B_4B0_110_820000=--------                        |  rete 4 hd=rete4hd
1_0_1_D332_836_2_11A0000_0_0_0          |  revelation                        |  D332_836_2_11A0000=--------                       |  revelation=revelationtv
1_0_C_3F78_3006_233A_EEEE0000_0_0_0     |  Revelation TV                     |  3F78_3006_233A_EEEE0000=--------                  |  revelation tv=revelationtv
1_0_1_6C60_6040_233A_EEEE0000_0_0_0     |  Rewind TV                         |  6C60_6040_233A_EEEE0000=--------                  |  rewind tv=rewindtv-clivebesle
1_0_1_C497_811_2_11A0000_0_0_0          |  Rewind TV                         |  C497_811_2_11A0000=--------                       |  rewind tv=rewindtv-clivebesle
1_0_19_4CD1_81A_600_FFFF0000_0_0_0      |  Ridderkerk TV                     |  4CD1_81A_600_FFFF0000=--------                    |  ridderkerk tv=rtvridderkerk
1_0_2_5860_5040_233A_EEEE0000_0_0_0     |  RNIB Connect                      |  5860_5040_233A_EEEE0000=--------                  |  rnib connect=rnibconnectradio
1_0_C_3F70_3006_233A_EEEE0000_0_0_0     |  ROK                               |  3F70_3006_233A_EEEE0000=--------                  |  rok=rok
1_0_19_206_2_85_C00000_0_0_0            |  Romance TV                        |  206_2_85_C00000=--------                          |  romance tv=romancetv
1_0_1_1426_7E7_2_11A0000_0_0_0          |  RTÉ2+1                            |  1426_7E7_2_11A0000=--------                       |  rté2+1=rte2plus1
1_0_2_148E_7E7_2_11A0000_0_0_0          |  RTÉ 2FM                           |  148E_7E7_2_11A0000=--------                       |  rté 2fm=rte2fm
1_0_19_1496_7F2_2_11A0000_0_0_0         |  RTÉ2 HD                           |  1496_7F2_2_11A0000=--------                       |  rté2 hd=rte2hd
1_0_1_1488_7E7_2_11A0000_0_0_0          |  RTÉ KIDSjr                        |  1488_7E7_2_11A0000=--------                       |  rté kidsjr=rtekidsjr
1_0_2_1490_7E7_2_11A0000_0_0_0          |  RTÉ Lyric fm                      |  1490_7E7_2_11A0000=--------                       |  rté lyric fm=rtelyricfm
1_0_1_16AC_7E7_2_11A0000_0_0_0          |  RTÉ News                          |  16AC_7E7_2_11A0000=--------                       |  rté news=rtenews
1_0_1_1A98_7E7_2_11A0000_0_0_0          |  RTÉ One+1                         |  1A98_7E7_2_11A0000=--------                       |  rté one+1=rteoneplus1
1_0_19_1AA2_7EB_2_11A0000_0_0_0         |  RTÉ One HD                        |  1AA2_7EB_2_11A0000=--------                       |  rté one hd=rteonehd
1_0_2_148D_7E7_2_11A0000_0_0_0          |  RTÉ Radio 1                       |  148D_7E7_2_11A0000=--------                       |  rté radio 1=rteradio1
1_0_2_148F_7E7_2_11A0000_0_0_0          |  RTÉ R na G                        |  148F_7E7_2_11A0000=--------                       |  rté r na g=rteraidionagaeltachta
1_0_19_4A77_808_600_FFFF0000_0_0_0      |  RTL                               |  4A77_808_600_FFFF0000=rtlhd                       |  rtl=rtl
1_0_2_E3A_1C20_13E_820000_0_0_0         |  RTL 102.5                         |  E3A_1C20_13E_820000=--------                      |  rtl 102.5=rtl1025
1_0_19_205_384_13E_820000_0_0_0         |  RTL 102.5 Caliente                |  205_384_13E_820000=--------                       |  rtl 102.5 caliente=rtl1025caliente
1_0_19_202_384_13E_820000_0_0_0         |  RTL 102.5 HD                      |  202_384_13E_820000=--------                       |  rtl 102.5 hd=rtl1025
1_0_16_4E2A_801_600_FFFF0000_0_0_0      |  RTL 4                             |  4E2A_801_600_FFFF0000=--------                    |  rtl 4=rtl4
1_0_19_4C05_835_600_FFFF0000_0_0_0      |  RTL 4                             |  4C05_835_600_FFFF0000=--------                    |  rtl 4=rtl4
1_0_16_4E2B_801_600_FFFF0000_0_0_0      |  RTL 5                             |  4E2B_801_600_FFFF0000=--------                    |  rtl 5=rtl5
1_0_19_4C06_835_600_FFFF0000_0_0_0      |  RTL 5                             |  4C06_835_600_FFFF0000=--------                    |  rtl 5=rtl5
1_0_16_4ABB_80B_600_FFFF0000_0_0_0      |  RTL 7                             |  4ABB_80B_600_FFFF0000=--------                    |  rtl 7=rtl7
1_0_19_4AED_840_600_FFFF0000_0_0_0      |  RTL 7                             |  4AED_840_600_FFFF0000=--------                    |  rtl 7=rtl7
1_0_16_4AB1_80B_600_FFFF0000_0_0_0      |  RTL 8                             |  4AB1_80B_600_FFFF0000=--------                    |  rtl 8=rtl8
1_0_19_4BDE_833_600_FFFF0000_0_0_0      |  RTL 8                             |  4BDE_833_600_FFFF0000=--------                    |  rtl 8=rtl8
1_0_19_4C1B_836_600_FFFF0000_0_0_0      |  RTL Crime                         |  4C1B_836_600_FFFF0000=rtlcrime-deswephosp         |  rtl crime=rtlcrime
1_0_19_4AEE_840_600_FFFF0000_0_0_0      |  RTL Lounge                        |  4AEE_840_600_FFFF0000=--------                    |  rtl lounge=rtllounge
1_0_19_4C07_835_600_FFFF0000_0_0_0      |  RTL Telekids                      |  4C07_835_600_FFFF0000=--------                    |  rtl telekids=rtltelekids
1_0_16_4BE6_833_600_FFFF0000_0_0_0      |  RTL Z                             |  4BE6_833_600_FFFF0000=--------                    |  rtl z=rtlz
1_0_19_4AF7_840_600_FFFF0000_0_0_0      |  RTL Z                             |  4AF7_840_600_FFFF0000=--------                    |  rtl z=rtlz
1_0_19_1BC8_C86_600_FFFF0000_0_0_0      |  RTV1                              |  1BC8_C86_600_FFFF0000=--------                    |  rtv1=rtv1
1_0_2_1011_C86_600_FFFF0000_0_0_0       |  RTV1 Radio                        |  1011_C86_600_FFFF0000=--------                    |  rtv1 radio=rtv1
1_0_19_4B7B_815_600_FFFF0000_0_0_0      |  RTV-7                             |  4B7B_815_600_FFFF0000=--------                    |  rtv-7=rtv7
1_0_19_4C87_83B_600_FFFF0000_0_0_0      |  RTV Drenthe                       |  4C87_83B_600_FFFF0000=--------                    |  rtv drenthe=rtvdrenthe
1_0_19_5457_83B_600_FFFF0000_0_0_0      |  RTV Drenthe                       |  5457_83B_600_FFFF0000=--------                    |  rtv drenthe=rtvdrenthe
1_0_2_1012_C86_600_FFFF0000_0_0_0       |  RTV GO Radio                      |  1012_C86_600_FFFF0000=--------                    |  rtv go radio=rtvgo
1_0_19_1BC5_C86_600_FFFF0000_0_0_0      |  RTV Go TV                         |  1BC5_C86_600_FFFF0000=--------                    |  rtv go tv=rtvgo
1_0_19_4C7F_83B_600_FFFF0000_0_0_0      |  RTV Noord                         |  4C7F_83B_600_FFFF0000=--------                    |  rtv noord=rtvnoord
1_0_19_544F_83B_600_FFFF0000_0_0_0      |  RTV Noord                         |  544F_83B_600_FFFF0000=--------                    |  rtv noord=rtvnoord
1_0_19_4D2E_12_600_FFFF0000_0_0_0       |  RTV Purmerend                     |  4D2E_12_600_FFFF0000=--------                     |  rtv purmerend=rtvpurmerend
1_0_19_4B08_80E_600_FFFF0000_0_0_0      |  RTV Rijnmond                      |  4B08_80E_600_FFFF0000=--------                    |  rtv rijnmond=rtvrijnmond
1_0_19_52D8_80E_600_FFFF0000_0_0_0      |  RTV Rijnmond                      |  52D8_80E_600_FFFF0000=--------                    |  rtv rijnmond=rtvrijnmond
1_0_19_4B07_80E_600_FFFF0000_0_0_0      |  RTV Utrecht                       |  4B07_80E_600_FFFF0000=--------                    |  rtv utrecht=rtvutrecht
1_0_19_52D7_80E_600_FFFF0000_0_0_0      |  RTV Utrecht                       |  52D7_80E_600_FFFF0000=--------                    |  rtv utrecht=rtvutrecht
1_0_19_4B0C_80E_600_FFFF0000_0_0_0      |  RTV West                          |  4B0C_80E_600_FFFF0000=--------                    |  rtv west=omroepwest
1_0_19_52DC_80E_600_FFFF0000_0_0_0      |  RTV West                          |  52DC_80E_600_FFFF0000=--------                    |  rtv west=omroepwest
1_0_1_CD5F_844_2_11A0000_0_0_0          |  S4C                               |  CD5F_844_2_11A0000=--------                       |  s4c=s4c
1_0_19_CD55_844_2_11A0000_0_0_0         |  S4C HD                            |  CD55_844_2_11A0000=--------                       |  s4c hd=s4c
1_0_1_D32C_836_2_11A0000_0_0_0          |  Sangat                            |  D32C_836_2_11A0000=--------                       |  sangat=sangat
1_0_19_1C56_1C20_13E_820000_0_0_0       |  San Marino RTV HD                 |  1C56_1C20_13E_820000=--------                     |  san marino rtv hd=sanmarinortv
1_0_1_D3CF_839_2_11A0000_0_0_0          |  Sanskar                           |  D3CF_839_2_11A0000=--------                       |  sanskar=sanskartv
1_0_19_4CBC_819_600_FFFF0000_0_0_0      |  Sat. 1                            |  4CBC_819_600_FFFF0000=--------                    |  sat. 1=sat1
1_0_16_4A53_806_600_FFFF0000_0_0_0      |  SBS6                              |  4A53_806_600_FFFF0000=--------                    |  sbs6=sbs6
1_0_19_4ABA_80B_600_FFFF0000_0_0_0      |  SBS6                              |  4ABA_80B_600_FFFF0000=--------                    |  sbs6=sbs6
1_0_19_4AB5_80B_600_FFFF0000_0_0_0      |  SBS9                              |  4AB5_80B_600_FFFF0000=--------                    |  sbs9=sbs9
1_0_2_4656_805_600_FFFF0000_0_0_0       |  Schlagerfest                      |  4656_805_600_FFFF0000=--------                    |  schlagerfest=xitemusic
1_0_19_4E3A_802_600_FFFF0000_0_0_0      |  Secret Circle                     |  4E3A_802_600_FFFF0000=--------                    |  secret circle=secretcircle
1_0_19_4D2B_12_600_FFFF0000_0_0_0       |  Secret Circle info                |  4D2B_12_600_FFFF0000=--------                     |  secret circle info=secretcircle
1_0_1_D50_1450_13E_820000_0_0_0         |  Senato Italiano                   |  D50_1450_13E_820000=--------                      |  senato italiano =--------
1_0_1_132E_33F4_13E_820000_0_0_0        |  Sender Neu Jerusalem              |  132E_33F4_13E_820000=--------                     |  sender neu jerusalem=senderneujerusalem
1_0_1_400A_3006_233A_EEEE0000_0_0_0     |  Shop On TV                        |  400A_3006_233A_EEEE0000=--------                  |  shop on tv=shopontv
1_0_1_6A60_6040_233A_EEEE0000_0_0_0     |  Shop Unlimited                    |  6A60_6040_233A_EEEE0000=--------                  |  shop unlimited=shopunlimited
1_0_1_D740_82F_2_11A0000_0_0_0          |  Shop Unlimited                    |  D740_82F_2_11A0000=--------                       |  shop unlimited=shopunlimited
1_0_19_4A62_807_600_FFFF0000_0_0_0      |  ShortsTV                          |  4A62_807_600_FFFF0000=--------                    |  shortstv=shortstv
1_0_2_4671_806_600_FFFF0000_0_0_0       |  Siempre Latino                    |  4671_806_600_FFFF0000=--------                    |  siempre latino=xitemusic
1_0_1_C49F_811_2_11A0000_0_0_0          |  Sikh Channel                      |  C49F_811_2_11A0000=--------                       |  sikh channel=sikhchannel
1_0_2_100E_C86_600_FFFF0000_0_0_0       |  Simone FM                         |  100E_C86_600_FFFF0000=--------                    |  simone fm=simonefm
1_0_2_466C_806_600_FFFF0000_0_0_0       |  Sing-Along                        |  466C_806_600_FFFF0000=--------                    |  sing-along=xitemusic
1_0_19_177E_7EE_2_11A0000_0_0_0         |  Sky Action HD                     |  177E_7EE_2_11A0000=skycinemaaction-clivebesle     |  sky action hd=skycinemaaction-clivebesle
1_0_19_F79_19C8_FBFF_820000_0_0_0       |  Sky Adventure                     |  F79_19C8_FBFF_820000=--------                     |  sky adventure=skycinemaadventure
